Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Horizontal Field Supression,Horizontal Field Supression_DoG,Frame
0.002589941,15,9,0.0058128834,0,11,0.0043828487,0,11,0.0010929108,0,0,0.0035541058,32,14,0.0088908672,33,12,0.0074739456,18,12,0.0016970634,33,0,0.0052461624,39,AnalysisData/frame274.jpg
0.0025279522,29,7,0.0052509308,0,19,0.0042278767,0,22,0.0011570454,0,3,0.0034480095,50,12,0.0097699165,84,19,0.007901907,42,20,0.0023310184,77,0,0.0047798157,11,AnalysisData/frame1265.jpg
0.0026819706,12,18,0.0054550171,0,17,0.0043389797,0,17,0.0007178783,0,1,0.0035409927,31,17,0.0097579956,62,18,0.00781703,28,19,0.0014910698,54,0,0.0053038597,27,AnalysisData/frame731.jpg
0.0026130676,23,25,0.0076909065,0,17,0.0042798519,0,18,0.0008029938,0,0,0.0030450821,63,22,0.0090799332,62,14,0.0077660084,28,14,0.0018980503,48,0,0.0052790642,33,AnalysisData/frame1908.jpg
0.0028460026,16,19,0.0054428577,0,16,0.0041871071,0,17,0.0011820793,0,2,0.0029840469,37,18,0.0145528316,46,17,0.0077078342,18,19,0.0016701221,45,0,0.0052709579,24,AnalysisData/frame736.jpg
0.0030808449,6,5,0.0056869984,0,7,0.0039379597,0,7,0.0011570454,0,0,0.0031168461,26,9,0.0101919174,33,6,0.0079810619,16,6,0.0015091896,27,0,0.00461483,32,AnalysisData/frame942.jpg
0.0039608479,20,19,0.0055019855,0,19,0.0042660236,0,19,0.0011749268,0,1,0.0030219555,51,24,0.0084950924,56,14,0.0080280304,34,14,0.0016989708,61,0,0.0053260326,34,AnalysisData/frame96.jpg
0.0025811195,23,15,0.0049688816,0,24,0.003923893,0,25,0.0011808872,0,1,0.0030190945,37,20,0.009002924,67,24,0.0084209442,30,24,0.0016770363,65,0,0.0053770542,25,AnalysisData/frame53.jpg
0.0025219917,12,13,0.0051290989,0,14,0.0037968159,0,13,0.0012488365,0,2,0.0035300255,33,18,0.0096008778,76,15,0.0076839924,51,16,0.0017549992,98,0,0.0052289963,44,AnalysisData/frame2310.jpg
0.002589941,7,8,0.0047719479,0,11,0.004172802,0,11,0.0011720657,0,0,0.0035429001,32,14,0.0093109608,33,6,0.0079510212,18,6,0.0017302036,26,0,0.0050661564,28,AnalysisData/frame2117.jpg
0.002065897,25,7,0.0057499409,0,12,0.0050959587,0,12,0.0012791157,0,3,0.0038189888,41,8,0.0101799965,75,15,0.0076470375,31,19,0.0019750595,59,2,0.0048928261,34,AnalysisData/frame528.jpg
0.002546072,10,12,0.0065798759,0,6,0.004475832,0,6,0.0011651516,0,0,0.0037961006,22,10,0.0095338821,16,7,0.0080280304,7,7,0.0017080307,9,0,0.0052599907,56,AnalysisData/frame1795.jpg
0.0033957958,12,2,0.0056400299,0,15,0.0040478706,0,13,0.0015468597,0,5,0.0038640499,4,2,0.0096850395,141,27,0.0083990097,63,26,0.0020201206,158,2,0.0053620338,23,AnalysisData/frame581.jpg
0.0039260387,14,8,0.0048699379,0,9,0.0043151379,0,9,0.0011670589,0,0,0.0031979084,25,8,0.0088639259,20,9,0.0082719326,7,11,0.0016489029,10,0,0.0054321289,49,AnalysisData/frame466.jpg
0.00268507,13,5,0.0058009624,0,12,0.0044968128,0,12,0.0015039444,0,2,0.0032458305,18,13,0.0101830959,4,29,0.0078618526,115,31,0.0017039776,200,1,0.0055041313,15,AnalysisData/frame2178.jpg
0.003264904,17,9,0.0059819221,0,18,0.0041589737,0,18,0.0008149147,0,1,0.003029108,32,10,0.0094759464,41,15,0.0082349777,14,15,0.0017769337,35,1,0.005464077,48,AnalysisData/frame489.jpg
0.0021109581,26,19,0.0058789253,0,20,0.005011797,0,20,0.0010349751,0,0,0.0036520958,57,17,0.0095300674,33,18,0.0073418617,16,18,0.0017490387,22,0,0.0055661201,50,AnalysisData/frame1699.jpg
0.0038609505,16,16,0.0055270195,0,15,0.0041251183,0,15,0.0007920265,0,0,0.003759861,42,16,0.0095570087,24,15,0.0079350471,8,15,0.0017130375,18,0,0.0051660538,65,AnalysisData/frame1702.jpg
0.0025029182,10,6,0.005300045,0,7,0.0042929649,0,8,0.0011811256,0,0,0.0032539368,8,4,0.0089120865,39,9,0.0080070496,24,9,0.0017039776,31,0,0.0042929649,16,AnalysisData/frame375.jpg
0.0040490627,23,13,0.0051398277,0,21,0.0043549538,0,21,0.0012111664,0,1,0.0033209324,57,21,0.0106780529,81,23,0.0079259872,43,23,0.0020809174,74,0,0.0049459934,18,AnalysisData/frame1047.jpg
0.0025990009,11,18,0.0059769154,0,8,0.0042309761,0,8,0.0011658669,0,0,0.0034909248,63,16,0.0095388889,43,4,0.0080311298,12,4,0.0016310215,37,0,0.0064659119,23,AnalysisData/frame1918.jpg
0.0026268959,10,17,0.0054450035,0,15,0.00436306,0,16,0.0011630058,0,0,0.0035390854,44,18,0.0096540451,49,15,0.0078189373,24,15,0.0012090206,40,0,0.0048260689,54,AnalysisData/frame1617.jpg
0.0030109882,19,15,0.005603075,0,23,0.0041799545,0,23,0.0011630058,0,0,0.0033271313,42,18,0.0095880032,65,17,0.0082240105,44,17,0.0017569065,72,0,0.0054290295,33,AnalysisData/frame94.jpg
0.0033018589,20,13,0.006054163,0,15,0.0044360161,0,16,0.0012171268,0,2,0.0035431385,40,16,0.0094258785,62,10,0.0085608959,49,10,0.0016038418,74,0,0.0051779747,23,AnalysisData/frame3015.jpg
0.0026190281,8,10,0.005256176,0,12,0.0044031143,0,12,0.001157999,0,0,0.0035541058,47,8,0.0094480515,56,2,0.0074009895,35,2,0.0017290115,47,0,0.0051040649,41,AnalysisData/frame2805.jpg
0.0026011467,16,9,0.0060269833,0,17,0.0042939186,0,17,0.0011429787,0,5,0.0033419132,27,16,0.0089161396,81,3,0.0080311298,50,3,0.0017311573,62,0,0.0050048828,30,AnalysisData/frame1118.jpg
0.0039541721,10,12,0.0054681301,0,13,0.0044431686,0,13,0.001142025,0,0,0.0032570362,58,7,0.0090680122,65,2,0.0079879761,33,2,0.0018639565,50,0,0.0050318241,24,AnalysisData/frame2812.jpg
0.0026519299,9,10,0.0059959888,0,13,0.0039701462,0,13,0.000950098,0,0,0.003693819,59,10,0.0096008778,46,7,0.0076420307,29,7,0.0017409325,35,0,0.0049409866,58,AnalysisData/frame1964.jpg
0.0025229454,0,1,0.0049591064,0,0,0.0040478706,0,0,0.0013270378,0,0,0.0037539005,4,0,0.0095160007,1,0,0.0079789162,0,0,0.0016920567,1,0,0.0048551559,37,AnalysisData/frame882.jpg
0.0025618076,8,5,0.0054850578,0,9,0.0038049221,0,8,0.000980854,0,1,0.0035030842,7,4,0.008795023,42,8,0.0079250336,18,8,0.0016980171,37,0,0.0043091774,18,AnalysisData/frame367.jpg
0.0025811195,9,4,0.0056238174,0,9,0.0041911602,0,12,0.0011818409,0,0,0.0030949116,14,6,0.0095899105,57,12,0.0078620911,33,13,0.0017220974,61,0,0.0052800179,10,AnalysisData/frame1407.jpg
0.0026049614,24,10,0.0062348843,0,17,0.0042829514,0,17,0.0012290478,0,2,0.0034229755,46,14,0.0111939907,69,18,0.0077059269,44,18,0.0012631416,71,0,0.0050899982,13,AnalysisData/frame1082.jpg
0.0026500225,11,17,0.0056118965,0,13,0.0044350624,0,13,0.0012199879,0,1,0.0032010078,38,14,0.0094740391,38,9,0.0078539848,18,10,0.0016739368,28,0,0.0052120686,25,AnalysisData/frame1853.jpg
0.0038018227,23,7,0.0052070618,0,12,0.0041968822,0,13,0.001183033,0,1,0.0037529469,43,6,0.0126290321,52,13,0.0078971386,19,15,0.0016849041,40,1,0.0049729347,48,AnalysisData/frame480.jpg
0.0025830269,18,10,0.0052800179,0,17,0.0041201115,0,17,0.0011620522,0,1,0.0030970573,32,15,0.0089840889,47,17,0.0078878403,13,17,0.0017178059,34,0,0.0046920776,43,AnalysisData/frame487.jpg
0.0027577877,21,22,0.0052530766,0,26,0.004543066,0,26,0.001157999,0,0,0.0034101009,95,25,0.009335041,86,10,0.0080959797,45,10,0.0013959408,69,0,0.0051710606,26,AnalysisData/frame1932.jpg
0.0030760765,31,7,0.0053210258,0,16,0.0040099621,0,17,0.0012071133,0,1,0.003592968,34,19,0.0094358921,94,18,0.0073969364,85,18,0.0016288757,137,0,0.0052859783,40,AnalysisData/frame2717.jpg
0.002175808,14,18,0.0057229996,0,17,0.0042510033,0,18,0.0012190342,0,4,0.0035810471,57,13,0.0095341206,92,12,0.0078120232,57,12,0.0017240047,109,0,0.005012989,36,AnalysisData/frame2804.jpg
0.0025649071,8,11,0.0055351257,0,13,0.003729105,0,14,0.0011589527,0,2,0.0036001205,21,10,0.0096170902,52,14,0.0073530674,23,16,0.0017409325,57,0,0.0044760704,22,AnalysisData/frame351.jpg
0.0026299953,17,7,0.0053858757,0,20,0.0045480728,0,21,0.0007171631,0,5,0.0034399033,23,15,0.0093159676,81,4,0.0079860687,50,4,0.001748085,102,0,0.0042798519,19,AnalysisData/frame1127.jpg
0.0028669834,13,15,0.0055789948,0,10,0.0038437843,0,11,0.0011329651,0,2,0.0035710335,25,18,0.0098350048,37,10,0.0080749989,15,10,0.0014507771,32,0,0.004956007,30,AnalysisData/frame441.jpg
0.0029318333,13,6,0.0063080788,0,17,0.0045120716,0,17,0.0009078979,0,2,0.003592968,30,13,0.0096058846,66,17,0.0075180531,46,18,0.0017271042,85,1,0.005398035,20,AnalysisData/frame304.jpg
0.0025970936,18,16,0.0051178932,0,18,0.0040178299,0,19,0.001144886,0,1,0.0036628246,27,15,0.0097332001,94,30,0.0076928139,48,33,0.0017268658,102,1,0.0058910847,21,AnalysisData/frame772.jpg
0.0025420189,9,13,0.0051660538,0,8,0.0037410259,0,8,0.0011589527,0,1,0.00345397,18,13,0.0096318722,16,8,0.0077497959,5,8,0.0016539097,18,0,0.0053529739,29,AnalysisData/frame436.jpg
0.002918005,16,16,0.0059781075,0,19,0.0043218136,0,20,0.0012040138,0,1,0.0037479401,22,22,0.0083889961,64,30,0.0074748993,60,27,0.0017020702,100,1,0.0057029724,23,AnalysisData/frame773.jpg
0.0038750172,15,17,0.005507946,0,16,0.0042030811,0,17,0.0011298656,0,5,0.0040309429,24,15,0.0088701248,44,19,0.0076270103,22,19,0.0012540817,51,0,0.0048279762,36,AnalysisData/frame446.jpg
0.0032739639,17,3,0.00572896,0,16,0.0044989586,0,16,0.0012178421,0,2,0.0034379959,19,25,0.0099031925,67,20,0.0079770088,117,20,0.0018889904,187,0,0.0050759315,31,AnalysisData/frame1172.jpg
0.0025579929,9,18,0.0049300194,0,11,0.0042991638,0,11,0.0011589527,0,0,0.003125906,59,15,0.0090560913,53,4,0.0079059601,24,4,0.0017249584,42,0,0.0051181316,27,AnalysisData/frame2108.jpg
0.0033040047,38,17,0.005469799,0,24,0.0053219795,0,30,0.003057003,0,2,0.0035948753,36,15,0.0105800629,131,27,0.0077440739,56,33,0.0018568039,107,1,0.0051810741,37,AnalysisData/frame598.jpg
0.0027861595,16,13,0.0056760311,0,19,0.0042030811,0,20,0.0015017986,0,0,0.003401041,24,22,0.0089921951,4,19,0.0084059238,66,19,0.0017659664,102,0,0.0051159859,26,AnalysisData/frame1550.jpg
0.0026450157,20,17,0.0054929256,0,19,0.0047178268,0,19,0.0011839867,0,0,0.0031340122,59,18,0.0094819069,48,13,0.005810976,25,13,0.0018179417,31,0,0.0050148964,83,AnalysisData/frame1817.jpg
0.002532959,27,5,0.0053799152,0,16,0.0053641796,0,16,0.0007381439,0,0,0.0035531521,45,10,0.0083189011,48,14,0.0074031353,33,14,0.0015850067,42,0,0.0050389767,18,AnalysisData/frame1256.jpg
0.0030241013,21,11,0.0056891441,0,17,0.0047271252,0,18,0.0012300014,0,0,0.0038831234,64,16,0.0094599724,88,5,0.0073781013,49,5,0.001832962,68,0,0.0047740936,29,AnalysisData/frame2971.jpg
0.0029921532,30,13,0.0053808689,0,25,0.0044429302,0,24,0.0010590553,0,0,0.0033209324,40,23,0.0090241432,118,24,0.0080120564,85,24,0.0016839504,159,0,0.0049262047,29,AnalysisData/frame2727.jpg
0.0032811165,27,6,0.0056130886,0,18,0.0045280457,0,18,0.0018129349,0,6,0.0033910275,25,6,0.009745121,134,25,0.0075089931,55,27,0.0013608932,124,3,0.0062160492,47,AnalysisData/frame586.jpg
0.0028219223,0,0,0.005491972,0,0,0.0041348934,0,0,0.0011568069,0,0,0.0032169819,0,0,0.0096330643,0,0,0.0078558922,0,0,0.002505064,0,0,0.0052399635,16,AnalysisData/frame196.jpg
0.0024909973,12,10,0.0053031445,0,12,0.0040998459,0,12,0.0007119179,0,1,0.0030519962,21,12,0.0081219673,39,9,0.00801301,25,9,0.0019490719,41,0,0.0053899288,25,AnalysisData/frame2331.jpg
0.0036430359,26,12,0.0055129528,0,22,0.0044419765,0,22,0.0025539398,0,0,0.0033588409,40,18,0.0096969604,104,17,0.0079908371,61,17,0.0016820431,88,0,0.0049231052,19,AnalysisData/frame151.jpg
0.0027251244,18,18,0.0052797794,0,19,0.0043809414,0,19,0.0012080669,0,2,0.0031440258,33,16,0.0103869438,50,18,0.0076220036,22,19,0.0017018318,46,0,0.0020151138,28,AnalysisData/frame735.jpg
0.0026798248,15,23,0.0055599213,0,13,0.0042309761,0,13,0.0012440681,0,0,0.0034620762,72,22,0.0094769001,45,10,0.0081241131,21,10,0.0015399456,34,0,0.005464077,49,AnalysisData/frame1882.jpg
0.0042388439,21,10,0.0056669712,0,18,0.0044720173,0,19,0.0012788773,0,2,0.0039567947,42,16,0.0094730854,69,7,0.0074789524,51,7,0.0016510487,87,0,0.0045089722,23,AnalysisData/frame3024.jpg
0.0031580925,18,22,0.0055348873,0,16,0.0039539337,0,16,0.0011122227,0,4,0.0032038689,43,18,0.0094161034,58,15,0.0080919266,22,16,0.0017249584,44,1,0.0049359798,32,AnalysisData/frame1628.jpg
0.0026369095,10,11,0.0053360462,0,14,0.004183054,0,13,0.0013620853,0,3,0.0035209656,21,10,0.0093619823,41,11,0.0076389313,43,11,0.0020208359,96,0,0.0046300888,41,AnalysisData/frame1137.jpg
0.0025761127,37,23,0.0029251575,0,36,0.0041878223,0,38,0.0012488365,0,7,0.0036828518,54,35,0.0091598034,151,20,0.0076849461,103,20,0.0017778873,197,0,0.0055110455,35,AnalysisData/frame2071.jpg
0.0025448799,25,7,0.0068130493,0,14,0.0042300224,0,15,0.0007600784,0,0,0.0036821365,34,17,0.0096199512,98,16,0.0079860687,89,16,0.0018000603,132,0,0.0051510334,35,AnalysisData/frame2714.jpg
0.0021548271,9,9,0.0052800179,0,7,0.0043158531,0,7,0.0011940002,0,0,0.0035061836,48,6,0.0096380711,57,4,0.0079319477,23,4,0.0017039776,47,0,0.0048720837,30,AnalysisData/frame2065.jpg
0.0025820732,11,11,0.0059969425,0,9,0.0041599274,0,9,0.0013420582,0,0,0.0035409927,22,11,0.0088779926,13,8,0.0077857971,9,8,0.0013289452,8,0,0.0054531097,30,AnalysisData/frame666.jpg
0.0021409988,6,15,0.0058069229,0,7,0.004087925,0,7,0.001224041,0,0,0.003264904,19,13,0.0093998909,6,5,0.0072789192,4,5,0.001750946,2,0,0.0049729347,42,AnalysisData/frame1673.jpg
0.0026531219,11,11,0.0054039955,0,15,0.0042250156,0,16,0.0011429787,0,0,0.003428936,46,12,0.0092811584,57,7,0.0079791546,51,7,0.001832962,80,0,0.0056059361,27,AnalysisData/frame2570.jpg
0.0025968552,20,15,0.0051767826,0,21,0.004224062,0,22,0.0012490749,0,4,0.0031790733,23,17,0.0087249279,78,17,0.0074160099,48,17,0.0019438267,72,1,0.0049340725,46,AnalysisData/frame2252.jpg
0.0030860901,8,14,0.0050699711,0,9,0.004199028,0,10,0.0011808872,0,0,0.0032739639,43,13,0.0094330311,40,6,0.0080759525,14,6,0.0016691685,35,0,0.0050718784,45,AnalysisData/frame1603.jpg
0.0025150776,30,20,0.0056040287,0,19,0.0057590008,0,21,0.0012249947,0,1,0.0036649704,63,21,0.0096869469,51,22,0.0078821182,21,22,0.0018360615,39,0,0.00532794,65,AnalysisData/frame1767.jpg
0.0025351048,18,10,0.0059928894,0,16,0.0042560101,0,16,0.0010950565,0,1,0.0033750534,59,11,0.0093710423,87,5,0.0073750019,46,5,0.0015671253,79,0,0.0049948692,33,AnalysisData/frame2966.jpg
0.0026130676,16,2,0.0051209927,0,14,0.0046210289,0,18,0.0014309883,0,3,0.0036990643,16,32,0.0101881027,53,27,0.0078949928,147,27,0.0012249947,200,0,0.005202055,30,AnalysisData/frame1182.jpg
0.0026710033,30,19,0.006029129,0,22,0.0046160221,0,23,0.0011889935,0,4,0.003592968,48,23,0.0094950199,85,27,0.0077059269,54,28,0.001734972,105,1,0.0054609776,9,AnalysisData/frame1472.jpg
0.0039610863,6,4,0.0054321289,0,6,0.0044250488,0,7,0.00147295,0,0,0.0029900074,8,5,0.0090560913,36,7,0.00831604,19,7,0.001709938,29,0,0.0046730042,18,AnalysisData/frame363.jpg
0.0025939941,29,16,0.0047430992,0,22,0.0043540001,0,25,0.0012209415,0,3,0.0036170483,31,15,0.0097529888,125,26,0.0081450939,53,27,0.0040957928,117,2,0.0055558681,39,AnalysisData/frame593.jpg
0.0026180744,16,17,0.0053589344,0,12,0.00406003,0,13,0.0012128353,0,1,0.0032229424,36,16,0.0096478462,20,10,0.0076379776,10,11,0.0013258457,14,0,0.0046520233,43,AnalysisData/frame835.jpg
0.0032479763,21,24,0.0051109791,0,25,0.0043308735,0,26,0.0011599064,0,3,0.003745079,83,24,0.0089809895,101,21,0.0086708069,63,22,0.0016520023,98,0,0.0048668385,20,AnalysisData/frame2096.jpg
0.0066821575,20,20,0.0054430962,0,23,0.0048708916,0,23,0.0012528896,0,3,0.0031220913,41,21,0.0093128681,34,21,0.0080850124,11,22,0.0016739368,20,0,0.0048520565,52,AnalysisData/frame1651.jpg
0.0035688877,17,2,0.0053260326,0,8,0.0049321651,0,11,0.0011930466,0,3,0.003521204,38,7,0.0095200539,46,7,0.0076370239,29,7,0.0016260147,41,0,0.0049259663,27,AnalysisData/frame2658.jpg
0.002601862,17,12,0.0050609112,0,16,0.0040221214,0,16,0.0012359619,0,1,0.0032570362,40,12,0.0097470284,51,17,0.007381916,44,20,0.0016770363,81,1,0.0053608418,30,AnalysisData/frame288.jpg
0.003002882,17,17,0.0056459904,0,14,0.0029730797,0,16,0.0011978149,0,1,0.0035099983,36,22,0.0096001625,62,15,0.0078008175,30,15,0.0016238689,57,0,0.0046470165,37,AnalysisData/frame2390.jpg
0.0031130314,20,13,0.0051510334,0,20,0.0040740967,0,22,0.0011720657,0,2,0.0034439564,52,21,0.0094537735,83,24,0.0079810619,61,24,0.0017280579,91,0,0.0053360462,27,AnalysisData/frame1563.jpg
0.003098011,0,0,0.0057160854,0,0,0.0039749146,0,0,0.0012030602,0,0,0.003469944,0,0,0.0093238354,0,0,0.0073850155,0,0,0.0017940998,0,0,0.0036101341,7,AnalysisData/frame2642.jpg
0.0025441647,24,14,0.0053770542,0,21,0.0040540695,0,21,0.001199007,0,4,0.0032229424,43,16,0.0100162029,83,28,0.0074369907,48,28,0.0018289089,112,1,0.005494833,10,AnalysisData/frame1378.jpg
0.002603054,8,8,0.0059559345,0,14,0.0038368702,0,14,0.0011789799,0,0,0.0036020279,24,16,0.0104150772,45,13,0.0073840618,34,13,0.0016491413,45,0,0.0045349598,38,AnalysisData/frame2418.jpg
0.0021779537,27,18,0.0051491261,0,19,0.0047178268,0,19,0.0013680458,0,2,0.0031177998,50,19,0.0096049309,77,15,0.0078570843,34,15,0.0016930103,62,0,0.0051958561,25,AnalysisData/frame140.jpg
0.0026228428,13,14,0.0052158833,0,13,0.004335165,0,16,0.0012171268,0,0,0.003485918,37,17,0.0094649792,24,14,0.0081009865,7,14,0.0016138554,20,0,0.0055980682,65,AnalysisData/frame1786.jpg
0.0027410984,17,13,0.0050990582,0,20,0.0045828819,0,19,0.001278162,0,3,0.0037360191,18,39,0.0103042126,37,24,0.0074679852,166,24,0.0012362003,200,0,0.0048210621,27,AnalysisData/frame1191.jpg
0.0030479431,11,8,0.0054180622,0,7,0.0044100285,0,7,0.0012660027,0,1,0.0034780502,21,7,0.0095589161,12,6,0.0074911118,4,6,0.0017049313,9,0,0.0053858757,30,AnalysisData/frame277.jpg
0.0027840137,25,13,0.0058138371,0,18,0.0044190884,0,19,0.0012040138,0,2,0.0031261444,35,19,0.0095691681,66,23,0.0078010559,53,23,0.0016651154,110,0,0.0055420399,17,AnalysisData/frame1382.jpg
0.0042700768,12,11,0.005117178,0,13,0.0043458939,0,12,0.0011739731,0,1,0.0035998821,52,15,0.0090451241,37,7,0.0079381466,15,7,0.0019569397,27,0,0.0050067902,28,AnalysisData/frame1544.jpg
0.0025389194,0,0,0.0050139427,0,0,0.0041871071,0,0,0.0011930466,0,0,0.0029408932,0,0,0.0095670223,0,0,0.0076160431,0,0,0.0017149448,0,0,0.0041890144,22,AnalysisData/frame2654.jpg
0.0040831566,27,12,0.0051670074,0,21,0.0044891834,0,25,0.001734972,0,5,0.0034110546,33,15,0.0102238655,82,23,0.0073540211,56,24,0.0017180443,103,0,0.0043070316,12,AnalysisData/frame1437.jpg
0.0030601025,14,19,0.0050358772,0,16,0.0044050217,0,16,0.0012578964,0,0,0.0035309792,42,19,0.009829998,29,16,0.0078730583,13,16,0.001750946,22,0,0.0053329468,68,AnalysisData/frame1787.jpg
0.0024909973,16,8,0.0057280064,0,7,0.004253149,0,7,0.001142025,0,1,0.0035040379,32,8,0.0093779564,30,7,0.0079379082,10,7,0.0017318726,19,0,0.0054898262,37,AnalysisData/frame471.jpg
0.0026090145,22,11,0.0055580139,0,16,0.0036649704,0,16,0.0011661053,0,1,0.0033130646,51,14,0.0101239681,63,15,0.0078449249,28,15,0.0017077923,61,0,0.0049641132,16,AnalysisData/frame995.jpg
0.003305912,15,14,0.0053720474,0,18,0.0038220882,0,17,0.0012359619,0,3,0.0035979748,19,31,0.0099079609,38,23,0.0079500675,151,23,0.0017931461,200,0,0.0054199696,28,AnalysisData/frame1193.jpg
0.0041778088,6,6,0.0060830116,0,7,0.0014228821,0,7,0.0011389256,0,0,0.0031399727,33,5,0.0099380016,24,4,0.0076928139,13,4,0.0017311573,19,0,0.0047969818,16,AnalysisData/frame1236.jpg
0.0026659966,15,14,0.0052959919,0,21,0.0042290688,0,21,0.0012040138,0,0,0.0046248436,49,24,0.0096769333,72,16,0.0076439381,53,16,0.0016748905,83,0,0.005384922,18,AnalysisData/frame17.jpg
0.0026979446,22,6,0.0050079823,0,12,0.0043070316,0,16,0.0011630058,0,5,0.0031740665,34,5,0.0101380348,98,18,0.0075440407,42,19,0.0017371178,68,3,0.005286932,38,AnalysisData/frame516.jpg
0.0020749569,15,6,0.0053818226,0,10,0.0038311481,0,14,0.0011451244,0,0,0.0030751228,30,9,0.0090298653,41,15,0.00781703,33,15,0.0019328594,83,0,0.0052649975,11,AnalysisData/frame1344.jpg
0.0029730797,20,10,0.005136013,0,16,0.0046999454,0,17,0.0012290478,0,2,0.0034351349,29,23,0.0090191364,77,11,0.0074150562,39,11,0.0018110275,64,0,0.0048370361,47,AnalysisData/frame2230.jpg
0.0027210712,23,14,0.0057349205,0,18,0.0042769909,0,19,0.0011689663,0,1,0.0030779839,35,16,0.0095191002,66,15,0.0078380108,47,15,0.0013098717,69,0,0.0049858093,47,AnalysisData/frame2233.jpg
0.0032188892,7,3,0.0054459572,0,12,0.0043649673,0,19,0.0014100075,0,5,0.0033540726,6,2,0.0099840164,157,21,0.0076019764,57,22,0.0019011497,154,2,0.0057730675,45,AnalysisData/frame573.jpg
0.0025770664,11,12,0.0056049824,0,16,0.0047090054,0,16,0.0011560917,0,5,0.0035979748,20,12,0.0093920231,47,17,0.0079879761,29,16,0.00177598,58,4,0.0051791668,27,AnalysisData/frame333.jpg
0.0035421848,25,27,0.0057301521,0,17,0.0042190552,0,17,0.0012559891,0,0,0.0032420158,89,31,0.0089330673,74,11,0.0080599785,37,11,0.0019519329,58,0,0.0052559376,75,AnalysisData/frame1890.jpg
0.0020430088,24,16,0.0052728653,0,19,0.0056080818,0,19,0.001183033,0,1,0.003729105,44,17,0.0096230507,54,18,0.0079879761,36,20,0.0015048981,55,0,0.0050420761,30,AnalysisData/frame273.jpg
0.0031449795,17,4,0.0052161217,0,17,0.0045790672,0,17,0.0008180141,0,2,0.0036540031,18,24,0.0098922253,56,23,0.0079469681,124,23,0.0016951561,186,0,0.0053939819,32,AnalysisData/frame1171.jpg
0.003672123,18,19,0.0055401325,0,16,0.0039958954,0,16,0.0011959076,0,2,0.0035610199,37,21,0.0098950863,66,13,0.0083270073,42,12,0.0016610622,55,0,0.0051131248,44,AnalysisData/frame2378.jpg
0.0026209354,19,22,0.0050020218,0,18,0.0038809776,0,18,0.0011649132,0,0,0.0041470528,51,21,0.0096540451,33,16,0.0096409321,11,16,0.0018479824,26,0,0.0053908825,53,AnalysisData/frame1693.jpg
0.0026040077,21,21,0.0048618317,0,20,0.0043950081,0,20,0.0011711121,0,0,0.0033679008,43,23,0.0097110271,30,17,0.0081260204,15,17,0.0017871857,17,0,0.0052709579,47,AnalysisData/frame1730.jpg
0.0030360222,19,3,0.0054950714,0,11,0.0042140484,0,11,0.0011620522,0,1,0.0036439896,30,15,0.0096712112,78,11,0.0078179836,58,11,0.0013639927,78,0,0.0056290627,29,AnalysisData/frame3089.jpg
0.0037839413,18,7,0.0053069592,0,12,0.0041880608,0,12,0.00116992,0,3,0.003223896,23,8,0.0095779896,37,12,0.0080499649,16,14,0.0022449493,31,0,0.0052609444,43,AnalysisData/frame611.jpg
0.0025501251,45,15,0.0053892136,0,38,0.0041120052,0,43,0.0012869835,0,6,0.0031630993,54,19,0.0097360611,173,41,0.0077869892,72,42,0.0018949509,130,1,0.0051100254,50,AnalysisData/frame602.jpg
0.0025908947,8,14,0.005384922,0,9,0.0045049191,0,9,0.0011959076,0,1,0.0037050247,15,12,0.0094029903,14,9,0.0079021454,6,9,0.0017380714,13,0,0.0050771236,27,AnalysisData/frame433.jpg
0.002548933,29,9,0.0051450729,0,19,0.0047020912,0,20,0.0020258427,0,2,0.0034759045,32,18,0.0101759434,100,29,0.0077261925,66,29,0.001226902,138,0,0.0054979324,48,AnalysisData/frame218.jpg
0.0032849312,17,6,0.0052549839,0,16,0.0045170784,0,16,0.0012121201,0,0,0.0038330555,29,9,0.0096199512,35,16,0.0078940392,14,17,0.0017178059,24,0,0.0051701069,48,AnalysisData/frame472.jpg
0.0027041435,16,15,0.0060298443,0,17,0.0042819977,0,18,0.0011639595,0,0,0.0030720234,44,16,0.009406805,34,15,0.0078980923,16,15,0.0015199184,23,0,0.005022049,49,AnalysisData/frame907.jpg
0.0029671192,8,8,0.0052890778,0,7,0.0035529137,0,7,0.0012187958,0,0,0.0037050247,35,7,0.0095479488,42,3,0.0079698563,20,3,0.0016741753,37,0,0.0051059723,40,AnalysisData/frame3035.jpg
