Goal Area,Classification,Time,Tag,Frame
[895 153 0 166],Partial Goal,0.0162358283997,DoG_FieldPostTrans,AnalysisData/frame896.jpg
[783 176 224 166],Complete Goal,0.000409126281738,DoG_FuzzyLogic,AnalysisData/frame896.jpg
[783 308 227 -108],Error in Detection,0.000172138214111,Lap_StatAreas,AnalysisData/frame896.jpg
[-1 -1 -1 -1],Error in Calculation,0.000925779342651,Lap_FieldPostTrans,AnalysisData/frame896.jpg
[793 176 214 24],Complete Goal,0.000149965286255,Lap_FuzzyLogic,AnalysisData/frame896.jpg
[890 188 206 63],Complete Goal,0.000408887863159,DoG_StatAreas,AnalysisData/frame119.jpg
[901 165 123 87],Complete Goal,0.0092761516571,DoG_FieldPostTrans,AnalysisData/frame119.jpg
[953 174 143 87],Complete Goal,0.00018310546875,DoG_FuzzyLogic,AnalysisData/frame119.jpg
[1063 228 35 34],Partial Goal,5.88893890381e-05,Lap_StatAreas,AnalysisData/frame119.jpg
[1063 228 35 34],Partial Goal,7.70092010498e-05,Lap_FieldPostTrans,AnalysisData/frame119.jpg
[1063 228 35 34],Partial Goal,5.60283660889e-05,Lap_FuzzyLogic,AnalysisData/frame119.jpg
[737 240 27 71],Partial Goal,9.20295715332e-05,DoG_StatAreas,AnalysisData/frame1919.jpg
[737 240 27 71],Partial Goal,9.17911529541e-05,DoG_FieldPostTrans,AnalysisData/frame1919.jpg
[737 240 27 71],Partial Goal,8.20159912109e-05,DoG_FuzzyLogic,AnalysisData/frame1919.jpg
[1023 114 224 259],Complete Goal,0.000710010528564,DoG_StatAreas,AnalysisData/frame180.jpg
[1023 114 224 259],Complete Goal,0.000667095184326,DoG_FieldPostTrans,AnalysisData/frame180.jpg
[1023 114 224 259],Complete Goal,0.000626087188721,DoG_FuzzyLogic,AnalysisData/frame180.jpg
[1020 341 227 -204],Error in Detection,0.00016713142395,Lap_StatAreas,AnalysisData/frame180.jpg
[1137 110 0 21],Partial Goal,0.00142312049866,Lap_FieldPostTrans,AnalysisData/frame180.jpg
[1028 116 219 21],Complete Goal,9.98973846436e-05,Lap_FuzzyLogic,AnalysisData/frame180.jpg
[1 76 369 175],Partial Goal,0.00062894821167,DoG_StatAreas,AnalysisData/frame518.jpg
[185 40 161 193],Complete Goal,0.0132372379303,DoG_FieldPostTrans,AnalysisData/frame518.jpg
[1 62 369 193],Complete Goal,0.000682830810547,DoG_FuzzyLogic,AnalysisData/frame518.jpg
[311 215 62 40],Partial Goal,7.41481781006e-05,Lap_StatAreas,AnalysisData/frame518.jpg
[311 215 62 40],Partial Goal,7.60555267334e-05,Lap_FieldPostTrans,AnalysisData/frame518.jpg
[311 215 62 40],Partial Goal,7.60555267334e-05,Lap_FuzzyLogic,AnalysisData/frame518.jpg
[989 233 247 85],Complete Goal,0.000249862670898,DoG_StatAreas,AnalysisData/frame261.jpg
[-1 -1 -1 -1],Error in Calculation,0.00351715087891,DoG_FieldPostTrans,AnalysisData/frame261.jpg
[1135 226 101 96],Complete Goal,0.000166893005371,DoG_FuzzyLogic,AnalysisData/frame261.jpg
[1116 178 131 84],Partial Goal,0.000274896621704,DoG_StatAreas,AnalysisData/frame73.jpg
[1130 168 51 95],Complete Goal,0.00596499443054,DoG_FieldPostTrans,AnalysisData/frame73.jpg
[1116 171 131 95],Partial Goal,0.000173807144165,DoG_FuzzyLogic,AnalysisData/frame73.jpg
[439 55 169 75],Complete Goal,0.000178098678589,DoG_StatAreas,AnalysisData/frame840.jpg
[464 28 0 99],Partial Goal,0.0129301548004,DoG_FieldPostTrans,AnalysisData/frame840.jpg
[439 43 50 99],Partial Goal,0.000169992446899,DoG_FuzzyLogic,AnalysisData/frame840.jpg
[460 98 16 -5],Error in Detection,0.000340938568115,Lap_StatAreas,AnalysisData/frame840.jpg
[-1 -1 -1 -1],Error in Calculation,0.00149607658386,Lap_FieldPostTrans,AnalysisData/frame840.jpg
[460 58 15 35],Complete Goal,6.38961791992e-05,Lap_FuzzyLogic,AnalysisData/frame840.jpg
[22 147 21 77],Complete Goal,7.39097595215e-05,DoG_StatAreas,AnalysisData/frame395.jpg
[32 109 0 86],Partial Goal,0.00604796409607,DoG_FieldPostTrans,AnalysisData/frame395.jpg
[22 142 21 86],Complete Goal,8.29696655273e-05,DoG_FuzzyLogic,AnalysisData/frame395.jpg
[19 187 27 42],Partial Goal,9.01222229004e-05,Lap_StatAreas,AnalysisData/frame395.jpg
[19 187 27 42],Partial Goal,6.60419464111e-05,Lap_FieldPostTrans,AnalysisData/frame395.jpg
[19 187 27 42],Partial Goal,5.50746917725e-05,Lap_FuzzyLogic,AnalysisData/frame395.jpg
[176 54 186 74],Complete Goal,0.000188112258911,DoG_StatAreas,AnalysisData/frame824.jpg
[-1 -1 -1 -1],Error in Calculation,0.00317597389221,DoG_FieldPostTrans,AnalysisData/frame824.jpg
[176 47 31 92],Partial Goal,0.000125885009766,DoG_FuzzyLogic,AnalysisData/frame824.jpg
[440 195 158 45],Complete Goal,0.000155925750732,DoG_StatAreas,AnalysisData/frame1666.jpg
[453 173 132 73],Complete Goal,0.00810480117798,DoG_FieldPostTrans,AnalysisData/frame1666.jpg
[440 175 26 73],Partial Goal,8.89301300049e-05,DoG_FuzzyLogic,AnalysisData/frame1666.jpg
[932 182 66 75],Error in Detection,0.000102043151855,DoG_StatAreas,AnalysisData/frame123.jpg
[965 172 11 86],Partial Goal,0.00586605072021,DoG_FieldPostTrans,AnalysisData/frame123.jpg
[932 175 66 86],Error in Detection,0.00011682510376,DoG_FuzzyLogic,AnalysisData/frame123.jpg
[32 243 213 71],Complete Goal,0.00020694732666,DoG_StatAreas,AnalysisData/frame422.jpg
[42 226 193 88],Complete Goal,0.0111899375916,DoG_FieldPostTrans,AnalysisData/frame422.jpg
[32 235 21 88],Complete Goal,0.000128984451294,DoG_FuzzyLogic,AnalysisData/frame422.jpg
[337 51 171 77],Complete Goal,0.000182867050171,DoG_StatAreas,AnalysisData/frame836.jpg
[376 38 0 94],Partial Goal,0.0121579170227,DoG_FieldPostTrans,AnalysisData/frame836.jpg
[337 45 78 94],Complete Goal,0.000221014022827,DoG_FuzzyLogic,AnalysisData/frame836.jpg
[352 71 16 41],Complete Goal,5.69820404053e-05,Lap_StatAreas,AnalysisData/frame836.jpg
[352 71 16 41],Complete Goal,5.98430633545e-05,Lap_FieldPostTrans,AnalysisData/frame836.jpg
[352 71 16 41],Complete Goal,5.10215759277e-05,Lap_FuzzyLogic,AnalysisData/frame836.jpg
[1 4 324 202],Complete Goal,0.000665903091431,DoG_StatAreas,AnalysisData/frame640.jpg
[1 4 324 202],Complete Goal,0.000655174255371,DoG_FieldPostTrans,AnalysisData/frame640.jpg
[1 4 324 202],Complete Goal,0.00062894821167,DoG_FuzzyLogic,AnalysisData/frame640.jpg
[1 6 317 22],Complete Goal,0.000114917755127,Lap_StatAreas,AnalysisData/frame640.jpg
[1 6 317 22],Complete Goal,0.0001220703125,Lap_FieldPostTrans,AnalysisData/frame640.jpg
[1 6 317 22],Complete Goal,0.000107049942017,Lap_FuzzyLogic,AnalysisData/frame640.jpg
[1181 1 66 148],Complete Goal,0.000148057937622,DoG_StatAreas,AnalysisData/frame2302.jpg
[1181 1 66 148],Complete Goal,0.000155925750732,DoG_FieldPostTrans,AnalysisData/frame2302.jpg
[1181 1 66 148],Complete Goal,0.000138998031616,DoG_FuzzyLogic,AnalysisData/frame2302.jpg
[670 253 475 162],Complete Goal,0.000775098800659,DoG_StatAreas,AnalysisData/frame2764.jpg
[687 197 355 222],Complete Goal,0.0206408500671,DoG_FieldPostTrans,AnalysisData/frame2764.jpg
[670 230 475 222],Complete Goal,0.000990152359009,DoG_FuzzyLogic,AnalysisData/frame2764.jpg
[667 427 481 -141],Error in Detection,0.000164031982422,Lap_StatAreas,AnalysisData/frame2764.jpg
[-1 -1 -1 -1],Error in Calculation,0.00162410736084,Lap_FieldPostTrans,AnalysisData/frame2764.jpg
[669 232 438 54],Complete Goal,0.000304937362671,Lap_FuzzyLogic,AnalysisData/frame2764.jpg
[1 4 320 202],Complete Goal,0.000622987747192,DoG_StatAreas,AnalysisData/frame639.jpg
[1 4 320 202],Complete Goal,0.000699043273926,DoG_FieldPostTrans,AnalysisData/frame639.jpg
[1 4 320 202],Complete Goal,0.000622034072876,DoG_FuzzyLogic,AnalysisData/frame639.jpg
[1 6 313 22],Complete Goal,0.000113964080811,Lap_StatAreas,AnalysisData/frame639.jpg
[1 6 313 22],Complete Goal,0.000118970870972,Lap_FieldPostTrans,AnalysisData/frame639.jpg
[1 6 313 22],Complete Goal,0.000142097473145,Lap_FuzzyLogic,AnalysisData/frame639.jpg
[783 190 224 130],Complete Goal,0.00033712387085,DoG_StatAreas,AnalysisData/frame884.jpg
[895 153 0 166],Partial Goal,0.0149731636047,DoG_FieldPostTrans,AnalysisData/frame884.jpg
[783 176 224 166],Complete Goal,0.000444173812866,DoG_FuzzyLogic,AnalysisData/frame884.jpg
[783 308 227 -108],Error in Detection,0.000163078308105,Lap_StatAreas,AnalysisData/frame884.jpg
[-1 -1 -1 -1],Error in Calculation,0.000925064086914,Lap_FieldPostTrans,AnalysisData/frame884.jpg
[793 176 214 24],Complete Goal,0.000149011611938,Lap_FuzzyLogic,AnalysisData/frame884.jpg
[1 3 319 115],Complete Goal,0.000442028045654,DoG_StatAreas,AnalysisData/frame550.jpg
[1 3 319 115],Complete Goal,0.000371932983398,DoG_FieldPostTrans,AnalysisData/frame550.jpg
[1 3 319 115],Complete Goal,0.000375032424927,DoG_FuzzyLogic,AnalysisData/frame550.jpg
[703 122 299 106],Complete Goal,0.000481128692627,DoG_StatAreas,AnalysisData/frame2411.jpg
[852 103 0 128],Partial Goal,0.0125019550323,DoG_FieldPostTrans,AnalysisData/frame2411.jpg
[703 112 299 128],Complete Goal,0.000411033630371,DoG_FuzzyLogic,AnalysisData/frame2411.jpg
[706 184 291 -20],Error in Detection,0.000187158584595,Lap_StatAreas,AnalysisData/frame2411.jpg
[-1 -1 -1 -1],Error in Calculation,0.00182700157166,Lap_FieldPostTrans,AnalysisData/frame2411.jpg
[980 124 17 40],Complete Goal,0.000133037567139,Lap_FuzzyLogic,AnalysisData/frame2411.jpg
[703 122 299 106],Complete Goal,0.000341892242432,DoG_StatAreas,AnalysisData/frame2412.jpg
[852 103 0 128],Partial Goal,0.0126950740814,DoG_FieldPostTrans,AnalysisData/frame2412.jpg
[703 112 299 128],Complete Goal,0.000409126281738,DoG_FuzzyLogic,AnalysisData/frame2412.jpg
[706 184 291 -20],Error in Detection,0.000218868255615,Lap_StatAreas,AnalysisData/frame2412.jpg
[-1 -1 -1 -1],Error in Calculation,0.00151395797729,Lap_FieldPostTrans,AnalysisData/frame2412.jpg
[980 124 17 40],Complete Goal,8.39233398438e-05,Lap_FuzzyLogic,AnalysisData/frame2412.jpg
[726 157 213 129],Complete Goal,0.000416040420532,DoG_StatAreas,AnalysisData/frame877.jpg
[832 121 0 165],Partial Goal,0.0156910419464,DoG_FieldPostTrans,AnalysisData/frame877.jpg
[726 144 213 165],Complete Goal,0.000430107116699,DoG_FuzzyLogic,AnalysisData/frame877.jpg
[660 287 281 -119],Error in Detection,0.00019097328186,Lap_StatAreas,AnalysisData/frame877.jpg
[-1 -1 -1 -1],Error in Calculation,0.000927925109863,Lap_FieldPostTrans,AnalysisData/frame877.jpg
[660 287 101 23],Partial Goal,9.48905944824e-05,Lap_FuzzyLogic,AnalysisData/frame877.jpg
[1 43 80 99],Complete Goal,0.00012993812561,DoG_StatAreas,AnalysisData/frame812.jpg
[1 43 80 99],Complete Goal,0.000136137008667,DoG_FieldPostTrans,AnalysisData/frame812.jpg
[1 43 80 99],Complete Goal,0.000121116638184,DoG_FuzzyLogic,AnalysisData/frame812.jpg
[427 182 181 64],Complete Goal,0.000168085098267,DoG_StatAreas,AnalysisData/frame1658.jpg
[442 132 0 85],Partial Goal,0.0112030506134,DoG_FieldPostTrans,AnalysisData/frame1658.jpg
[427 170 30 85],Partial Goal,0.000110864639282,DoG_FuzzyLogic,AnalysisData/frame1658.jpg
[674 204 181 47],Complete Goal,0.000152111053467,DoG_StatAreas,AnalysisData/frame139.jpg
[691 172 142 86],Partial Goal,0.00825786590576,DoG_FieldPostTrans,AnalysisData/frame139.jpg
[811 175 44 86],Error in Detection,0.000103950500488,DoG_FuzzyLogic,AnalysisData/frame139.jpg
[794 110 312 108],Complete Goal,0.000420093536377,DoG_StatAreas,AnalysisData/frame2351.jpg
[808 87 142 133],Complete Goal,0.0126020908356,DoG_FieldPostTrans,AnalysisData/frame2351.jpg
[794 99 312 133],Complete Goal,0.000633955001831,DoG_FuzzyLogic,AnalysisData/frame2351.jpg
[405 253 205 74],Complete Goal,0.00019907951355,DoG_StatAreas,AnalysisData/frame275.jpg
[418 240 183 86],Complete Goal,0.0114130973816,DoG_FieldPostTrans,AnalysisData/frame275.jpg
[405 248 27 86],Partial Goal,9.20295715332e-05,DoG_FuzzyLogic,AnalysisData/frame275.jpg
[1 11 97 195],Complete Goal,0.0002281665802,DoG_StatAreas,AnalysisData/frame623.jpg
[1 11 97 195],Complete Goal,0.000236034393311,DoG_FieldPostTrans,AnalysisData/frame623.jpg
[1 11 97 195],Complete Goal,0.000221967697144,DoG_FuzzyLogic,AnalysisData/frame623.jpg
[44 158 57 49],Partial Goal,7.70092010498e-05,Lap_StatAreas,AnalysisData/frame623.jpg
[44 158 57 49],Partial Goal,8.10623168945e-05,Lap_FieldPostTrans,AnalysisData/frame623.jpg
[44 158 57 49],Partial Goal,7.20024108887e-05,Lap_FuzzyLogic,AnalysisData/frame623.jpg
[303 200 605 252],Complete Goal,0.00139284133911,DoG_StatAreas,AnalysisData/frame194.jpg
[-1 -1 -1 -1],Error in Calculation,0.00907301902771,DoG_FieldPostTrans,AnalysisData/frame194.jpg
[303 196 605 260],Complete Goal,0.00169897079468,DoG_FuzzyLogic,AnalysisData/frame194.jpg
[300 442 611 -223],Error in Detection,0.0001540184021,Lap_StatAreas,AnalysisData/frame194.jpg
[325 432 557 21],Complete Goal,0.00696206092834,Lap_FieldPostTrans,AnalysisData/frame194.jpg
[305 198 598 21],Complete Goal,0.00020694732666,Lap_FuzzyLogic,AnalysisData/frame194.jpg
[1070 213 169 65],Complete Goal,0.000159978866577,DoG_StatAreas,AnalysisData/frame1941.jpg
[1079 200 142 79],Partial Goal,0.00665211677551,DoG_FieldPostTrans,AnalysisData/frame1941.jpg
[1070 212 18 66],Partial Goal,7.60555267334e-05,DoG_FuzzyLogic,AnalysisData/frame1941.jpg
[839 244 228 82],Complete Goal,0.000302076339722,DoG_StatAreas,AnalysisData/frame270.jpg
[-1 -1 -1 -1],Error in Calculation,0.00365996360779,DoG_FieldPostTrans,AnalysisData/frame270.jpg
[1041 239 26 91],Complete Goal,0.000101089477539,DoG_FuzzyLogic,AnalysisData/frame270.jpg
[837 298 27 34],Partial Goal,5.60283660889e-05,Lap_StatAreas,AnalysisData/frame270.jpg
[837 298 27 34],Partial Goal,5.88893890381e-05,Lap_FieldPostTrans,AnalysisData/frame270.jpg
[837 298 27 34],Partial Goal,5.19752502441e-05,Lap_FuzzyLogic,AnalysisData/frame270.jpg
[476 217 358 133],Complete Goal,0.000522136688232,DoG_StatAreas,AnalysisData/frame221.jpg
[655 196 0 147],Partial Goal,0.0130369663239,DoG_FieldPostTrans,AnalysisData/frame221.jpg
[476 210 358 147],Complete Goal,0.000645875930786,DoG_FuzzyLogic,AnalysisData/frame221.jpg
[932 188 21 64],Partial Goal,7.29560852051e-05,DoG_StatAreas,AnalysisData/frame117.jpg
[942 176 0 74],Partial Goal,0.00430703163147,DoG_FieldPostTrans,AnalysisData/frame117.jpg
[932 182 21 74],Partial Goal,0.00012993812561,DoG_FuzzyLogic,AnalysisData/frame117.jpg
[703 122 299 106],Complete Goal,0.000340938568115,DoG_StatAreas,AnalysisData/frame2402.jpg
[852 103 0 128],Partial Goal,0.0129189491272,DoG_FieldPostTrans,AnalysisData/frame2402.jpg
[703 112 299 128],Complete Goal,0.000417947769165,DoG_FuzzyLogic,AnalysisData/frame2402.jpg
[706 184 291 -20],Error in Detection,0.000166893005371,Lap_StatAreas,AnalysisData/frame2402.jpg
[-1 -1 -1 -1],Error in Calculation,0.00121998786926,Lap_FieldPostTrans,AnalysisData/frame2402.jpg
[980 124 17 40],Complete Goal,6.60419464111e-05,Lap_FuzzyLogic,AnalysisData/frame2402.jpg
[1 5 331 199],Complete Goal,0.000755071640015,DoG_StatAreas,AnalysisData/frame564.jpg
[1 5 331 199],Complete Goal,0.000741958618164,DoG_FieldPostTrans,AnalysisData/frame564.jpg
[1 5 331 199],Complete Goal,0.000486135482788,DoG_FuzzyLogic,AnalysisData/frame564.jpg
[421 179 191 70],Complete Goal,0.000184059143066,DoG_StatAreas,AnalysisData/frame1655.jpg
[-1 -1 -1 -1],Error in Calculation,0.0031418800354,DoG_FieldPostTrans,AnalysisData/frame1655.jpg
[421 169 31 89],Partial Goal,0.000144958496094,DoG_FuzzyLogic,AnalysisData/frame1655.jpg
[1001 1 246 149],Complete Goal,0.00037693977356,DoG_StatAreas,AnalysisData/frame2293.jpg
[1001 1 246 149],Complete Goal,0.000398874282837,DoG_FieldPostTrans,AnalysisData/frame2293.jpg
[1001 1 246 149],Partial Goal,0.00037407875061,DoG_FuzzyLogic,AnalysisData/frame2293.jpg
[196 187 541 221],Complete Goal,0.00115990638733,DoG_StatAreas,AnalysisData/frame211.jpg
[466 153 1 229],Partial Goal,0.0138158798218,DoG_FieldPostTrans,AnalysisData/frame211.jpg
[196 183 541 229],Complete Goal,0.00130009651184,DoG_FuzzyLogic,AnalysisData/frame211.jpg
[194 399 546 -184],Error in Detection,0.000183820724487,Lap_StatAreas,AnalysisData/frame211.jpg
[-1 -1 -1 -1],Error in Calculation,0.0015070438385,Lap_FieldPostTrans,AnalysisData/frame211.jpg
[194 351 72 52],Partial Goal,0.000191926956177,Lap_FuzzyLogic,AnalysisData/frame211.jpg
[989 233 247 85],Complete Goal,0.000252962112427,DoG_StatAreas,AnalysisData/frame268.jpg
[-1 -1 -1 -1],Error in Calculation,0.00348496437073,DoG_FieldPostTrans,AnalysisData/frame268.jpg
[1135 226 101 96],Complete Goal,0.000210046768188,DoG_FuzzyLogic,AnalysisData/frame268.jpg
[1190 298 49 26],Partial Goal,6.19888305664e-05,Lap_StatAreas,AnalysisData/frame268.jpg
[1190 298 49 26],Partial Goal,6.60419464111e-05,Lap_FieldPostTrans,AnalysisData/frame268.jpg
[1190 298 49 26],Partial Goal,5.60283660889e-05,Lap_FuzzyLogic,AnalysisData/frame268.jpg
[1137 131 110 110],Complete Goal,0.00016188621521,DoG_StatAreas,AnalysisData/frame2091.jpg
[1137 131 110 110],Complete Goal,0.000170946121216,DoG_FieldPostTrans,AnalysisData/frame2091.jpg
[1137 131 110 110],Complete Goal,0.000156879425049,DoG_FuzzyLogic,AnalysisData/frame2091.jpg
[1 10 116 196],Complete Goal,0.000262022018433,DoG_StatAreas,AnalysisData/frame605.jpg
[1 10 116 196],Complete Goal,0.000284194946289,DoG_FieldPostTrans,AnalysisData/frame605.jpg
[1 10 116 196],Complete Goal,0.000257015228271,DoG_FuzzyLogic,AnalysisData/frame605.jpg
[74 190 46 17],Partial Goal,5.19752502441e-05,Lap_StatAreas,AnalysisData/frame605.jpg
[74 190 46 17],Partial Goal,5.57899475098e-05,Lap_FieldPostTrans,AnalysisData/frame605.jpg
[74 190 46 17],Partial Goal,5.00679016113e-05,Lap_FuzzyLogic,AnalysisData/frame605.jpg
[759 196 223 129],Complete Goal,0.000324010848999,DoG_StatAreas,AnalysisData/frame898.jpg
[870 134 0 166],Partial Goal,0.0155971050262,DoG_FieldPostTrans,AnalysisData/frame898.jpg
[759 182 223 166],Complete Goal,0.000406980514526,DoG_FuzzyLogic,AnalysisData/frame898.jpg
[757 279 226 -66],Error in Detection,0.000161170959473,Lap_StatAreas,AnalysisData/frame898.jpg
[-1 -1 -1 -1],Error in Calculation,0.00112986564636,Lap_FieldPostTrans,AnalysisData/frame898.jpg
[770 182 213 31],Complete Goal,0.000130176544189,Lap_FuzzyLogic,AnalysisData/frame898.jpg
[82 234 262 39],Complete Goal,0.000178098678589,DoG_StatAreas,AnalysisData/frame458.jpg
[315 226 0 105],Partial Goal,0.00876593589783,DoG_FieldPostTrans,AnalysisData/frame458.jpg
[82 226 71 47],Complete Goal,9.98973846436e-05,DoG_FuzzyLogic,AnalysisData/frame458.jpg
[323 275 18 45],Complete Goal,9.29832458496e-05,Lap_StatAreas,AnalysisData/frame458.jpg
[323 275 18 45],Complete Goal,6.79492950439e-05,Lap_FieldPostTrans,AnalysisData/frame458.jpg
[323 275 18 45],Complete Goal,5.50746917725e-05,Lap_FuzzyLogic,AnalysisData/frame458.jpg
[83 231 278 38],Complete Goal,0.000155925750732,DoG_StatAreas,AnalysisData/frame461.jpg
[348 176 0 111],Partial Goal,0.0116291046143,DoG_FieldPostTrans,AnalysisData/frame461.jpg
[336 227 25 111],Complete Goal,0.000103950500488,DoG_FuzzyLogic,AnalysisData/frame461.jpg
[340 289 19 35],Complete Goal,6.48498535156e-05,Lap_StatAreas,AnalysisData/frame461.jpg
[340 289 19 35],Complete Goal,6.07967376709e-05,Lap_FieldPostTrans,AnalysisData/frame461.jpg
[340 289 19 35],Complete Goal,4.91142272949e-05,Lap_FuzzyLogic,AnalysisData/frame461.jpg
[1 11 97 195],Complete Goal,0.000231027603149,DoG_StatAreas,AnalysisData/frame618.jpg
[1 11 97 195],Complete Goal,0.000288009643555,DoG_FieldPostTrans,AnalysisData/frame618.jpg
[1 11 97 195],Complete Goal,0.000259160995483,DoG_FuzzyLogic,AnalysisData/frame618.jpg
[58 184 43 24],Partial Goal,5.69820404053e-05,Lap_StatAreas,AnalysisData/frame618.jpg
[58 184 43 24],Partial Goal,6.19888305664e-05,Lap_FieldPostTrans,AnalysisData/frame618.jpg
[58 184 43 24],Partial Goal,7.20024108887e-05,Lap_FuzzyLogic,AnalysisData/frame618.jpg
[1 1 312 112],Complete Goal,0.000371932983398,DoG_StatAreas,AnalysisData/frame549.jpg
[1 1 312 112],Complete Goal,0.000388860702515,DoG_FieldPostTrans,AnalysisData/frame549.jpg
[1 1 312 112],Complete Goal,0.000356912612915,DoG_FuzzyLogic,AnalysisData/frame549.jpg
[1 4 307 19],Complete Goal,0.000104904174805,Lap_StatAreas,AnalysisData/frame549.jpg
[1 4 307 19],Complete Goal,0.000112056732178,Lap_FieldPostTrans,AnalysisData/frame549.jpg
[1 4 307 19],Complete Goal,9.70363616943e-05,Lap_FuzzyLogic,AnalysisData/frame549.jpg
[1 22 339 170],Partial Goal,0.00272393226624,DoG_StatAreas,AnalysisData/frame643.jpg
[170 5 149 187],Complete Goal,0.0122079849243,DoG_FieldPostTrans,AnalysisData/frame643.jpg
[1 9 339 187],Complete Goal,0.000627994537354,DoG_FuzzyLogic,AnalysisData/frame643.jpg
[32 243 213 71],Complete Goal,0.00021505355835,DoG_StatAreas,AnalysisData/frame434.jpg
[55 231 180 88],Complete Goal,0.0114150047302,DoG_FieldPostTrans,AnalysisData/frame434.jpg
[32 235 46 88],Partial Goal,0.000109910964966,DoG_FuzzyLogic,AnalysisData/frame434.jpg
[35 285 16 23],Complete Goal,5.10215759277e-05,Lap_StatAreas,AnalysisData/frame434.jpg
[35 285 16 23],Complete Goal,5.3882598877e-05,Lap_FieldPostTrans,AnalysisData/frame434.jpg
[35 285 16 23],Complete Goal,4.60147857666e-05,Lap_FuzzyLogic,AnalysisData/frame434.jpg
[1182 185 22 67],Partial Goal,0.000105857849121,DoG_StatAreas,AnalysisData/frame106.jpg
[1193 147 0 76],Partial Goal,0.00466299057007,DoG_FieldPostTrans,AnalysisData/frame106.jpg
[1182 180 22 76],Partial Goal,7.9870223999e-05,DoG_FuzzyLogic,AnalysisData/frame106.jpg
[989 232 247 86],Complete Goal,0.00026798248291,DoG_StatAreas,AnalysisData/frame255.jpg
[1000 218 185 96],Complete Goal,0.0135531425476,DoG_FieldPostTrans,AnalysisData/frame255.jpg
[1135 226 101 96],Complete Goal,0.000163793563843,DoG_FuzzyLogic,AnalysisData/frame255.jpg
[973 121 274 237],Complete Goal,0.000619173049927,DoG_StatAreas,AnalysisData/frame177.jpg
[973 121 274 237],Complete Goal,0.000668048858643,DoG_FieldPostTrans,AnalysisData/frame177.jpg
[973 121 274 237],Complete Goal,0.000617980957031,DoG_FuzzyLogic,AnalysisData/frame177.jpg
[973 330 274 -185],Error in Detection,0.000158071517944,Lap_StatAreas,AnalysisData/frame177.jpg
[1017 326 93 28],Error in Detection,0.00369882583618,Lap_FieldPostTrans,AnalysisData/frame177.jpg
[973 123 274 22],Complete Goal,0.000112056732178,Lap_FuzzyLogic,AnalysisData/frame177.jpg
[1 5 331 199],Complete Goal,0.000630140304565,DoG_StatAreas,AnalysisData/frame562.jpg
[1 5 331 199],Complete Goal,0.000648021697998,DoG_FieldPostTrans,AnalysisData/frame562.jpg
[1 5 331 199],Complete Goal,0.000631093978882,DoG_FuzzyLogic,AnalysisData/frame562.jpg
[29 230 261 124],Complete Goal,0.000350952148438,DoG_StatAreas,AnalysisData/frame902.jpg
[159 184 0 170],Partial Goal,0.0158381462097,DoG_FieldPostTrans,AnalysisData/frame902.jpg
[29 214 261 170],Complete Goal,0.000468969345093,DoG_FuzzyLogic,AnalysisData/frame902.jpg
[28 368 261 -90],Error in Detection,0.000159978866577,Lap_StatAreas,AnalysisData/frame902.jpg
[-1 -1 -1 -1],Error in Calculation,0.00182795524597,Lap_FieldPostTrans,AnalysisData/frame902.jpg
[79 214 210 64],Complete Goal,0.000185012817383,Lap_FuzzyLogic,AnalysisData/frame902.jpg
[270 200 602 250],Complete Goal,0.00156497955322,DoG_StatAreas,AnalysisData/frame197.jpg
[571 167 0 258],Partial Goal,0.01717710495,DoG_FieldPostTrans,AnalysisData/frame197.jpg
[270 196 602 258],Complete Goal,0.00141620635986,DoG_FuzzyLogic,AnalysisData/frame197.jpg
[267 441 608 -223],Error in Detection,0.00016713142395,Lap_StatAreas,AnalysisData/frame197.jpg
[292 300 567 138],Complete Goal,0.0137259960175,Lap_FieldPostTrans,AnalysisData/frame197.jpg
[785 302 49 138],Partial Goal,0.000186204910278,Lap_FuzzyLogic,AnalysisData/frame197.jpg
[958 232 246 86],Complete Goal,0.000252962112427,DoG_StatAreas,AnalysisData/frame252.jpg
[-1 -1 -1 -1],Error in Calculation,0.00359201431274,DoG_FieldPostTrans,AnalysisData/frame252.jpg
[1104 226 100 96],Complete Goal,0.000164031982422,DoG_FuzzyLogic,AnalysisData/frame252.jpg
[1 11 97 195],Complete Goal,0.000230073928833,DoG_StatAreas,AnalysisData/frame615.jpg
[1 11 97 195],Complete Goal,0.000277996063232,DoG_FieldPostTrans,AnalysisData/frame615.jpg
[1 11 97 195],Complete Goal,0.000241994857788,DoG_FuzzyLogic,AnalysisData/frame615.jpg
[58 184 43 24],Partial Goal,5.69820404053e-05,Lap_StatAreas,AnalysisData/frame615.jpg
[58 184 43 24],Partial Goal,6.60419464111e-05,Lap_FieldPostTrans,AnalysisData/frame615.jpg
[58 184 43 24],Partial Goal,5.19752502441e-05,Lap_FuzzyLogic,AnalysisData/frame615.jpg
[502 235 163 71],Complete Goal,0.000162124633789,DoG_StatAreas,AnalysisData/frame1993.jpg
[515 179 85 147],Complete Goal,0.0133500099182,DoG_FieldPostTrans,AnalysisData/frame1993.jpg
[502 183 163 147],Complete Goal,0.000596046447754,DoG_FuzzyLogic,AnalysisData/frame1993.jpg
[615 312 59 -67],Error in Detection,0.000160932540894,Lap_StatAreas,AnalysisData/frame1993.jpg
[629 282 15 45],Partial Goal,0.00374317169189,Lap_FieldPostTrans,AnalysisData/frame1993.jpg
